station,wban,yearmoda,temp,tempNum,dewp,dewpNum,slp,slpNum,stp,stpNum,visib,visibNum,wdsp,wdspNum,mxspd,gust,max,min,prcp,sndp,frshtt
066700,99999,19920101,29.3,24,26.2,24,9999.9,0,9999.9,0,2.6,24,3.4,24,7.0,999.9,33.8*,24.8*,0.00D,999.9,000000
066700,99999,19920102,28.9,24,24.2,24,9999.9,0,9999.9,0,4.7,24,2.9,24,7.0,999.9,40.1,23.0,0.00D,999.9,000000
066700,99999,19920103,28.2,24,23.1,24,9999.9,0,9999.9,0,4.4,24,2.6,24,6.0,999.9,39.2*,17.6*,0.00D,999.9,000000
066700,99999,19920104,34.9,24,29.1,24,9999.9,0,9999.9,0,5.2,24,3.3,24,7.0,999.9,44.6*,25.3,0.00D,999.9,000000
066700,99999,19920105,39.8,24,31.2,24,9999.9,0,9999.9,0,7.0,24,2.6,24,7.0,999.9,46.4*,30.2*,0.00D,999.9,010000
066700,99999,19920106,36.0,24,31.1,24,9999.9,0,9999.9,0,6.4,24,2.2,24,7.0,999.9,50.0*,28.4,0.00C,999.9,100000
066700,99999,19920107,32.7,24,27.5,24,9999.9,0,9999.9,0,4.5,24,3.0,24,8.0,999.9,42.8*,24.8*,0.00H,999.9,101000
066700,99999,19920108,42.1,24,28.5,24,9999.9,0,9999.9,0,6.3,24,5.9,24,14.0,999.9,50.9,30.9,0.00D,999.9,010000
066700,99999,19920109,41.6,24,36.1,24,9999.9,0,9999.9,0,7.0,24,3.2,24,7.0,999.9,46.4*,37.4*,0.00E,999.9,110000
066700,99999,19920110,35.7,24,34.4,24,9999.9,0,9999.9,0,3.8,24,2.7,24,8.0,999.9,39.2*,32.7*,0.33F,0.8,011000
066700,99999,19920111,35.6,24,33.8,24,9999.9,0,9999.9,0,3.7,24,1.9,24,5.1,999.9,37.4,33.8,0.00H,999.9,010000
066700,99999,19920112,32.0,24,30.0,24,9999.9,0,9999.9,0,2.4,24,3.0,24,7.0,999.9,33.8*,30.2*,0.00D,999.9,000000
066700,99999,19920113,33.8,24,29.7,24,9999.9,0,9999.9,0,3.2,24,3.0,24,6.0,999.9,35.6*,30.0,0.00H,999.9,010000
066700,99999,19920114,32.6,24,26.8,24,9999.9,0,9999.9,0,4.6,24,2.7,24,8.0,999.9,35.6*,26.6*,0.00C,999.9,000000
066700,99999,19920115,33.8,24,30.5,24,9999.9,0,9999.9,0,3.4,24,2.5,24,6.0,999.9,39.2*,26.4,0.00D,999.9,000000
