station,wban,yearmoda,temp,tempNum,dewp,dewpNum,slp,slpNum,stp,stpNum,visib,visibNum,wdsp,wdspNum,mxspd,gust,max,min,prcp,sndp,frshtt
066700,99999,20040101,31.0,24,28.8,24,9999.9,0,9999.9,0,3.9,24,2.3,24,8.9,999.9,32.4*,30.0*,0.00D,999.9,001000
066700,99999,20040102,29.5,24,27.9,24,9999.9,0,9999.9,0,2.6,24,4.2,24,15.0,999.9,32.0*,26.6*,0.14F,2.8,001000
066700,99999,20040103,24.1,24,20.1,24,9999.9,0,9999.9,0,4.4,24,4.2,24,8.0,999.9,26.8*,21.2*,0.00D,2.4,000000
066700,99999,20040104,24.2,24,20.7,24,9999.9,0,9999.9,0,3.1,24,2.8,24,6.0,999.9,28.6*,17.6*,0.00D,2.4,001000
066700,99999,20040105,30.5,24,27.0,24,9999.9,0,9999.9,0,3.5,24,2.1,24,5.1,999.9,33.8*,25.0,0.00D,2.4,001000
066700,99999,20040106,31.8,24,29.6,24,9999.9,0,9999.9,0,2.6,24,1.8,24,6.0,999.9,35.6*,27.7,0.00E,2.4,011000
066700,99999,20040107,34.7,24,31.9,24,9999.9,0,9999.9,0,2.6,24,1.8,24,5.1,999.9,41.0*,27.7*,0.00D,0.4,111000
066700,99999,20040108,33.1,24,32.6,24,9999.9,0,9999.9,0,1.0,24,2.3,24,8.0,999.9,39.2*,27.3,0.00D,999.9,111000
066700,99999,20040109,41.7,24,38.4,24,9999.9,0,9999.9,0,5.9,24,9.4,24,15.0,25.1,46.4,33.1,0.91F,999.9,010000
066700,99999,20040110,40.9,24,36.9,24,9999.9,0,9999.9,0,7.2,24,5.4,24,19.0,38.1,45.5,33.8*,0.08C,999.9,010000
066700,99999,20040111,44.9,24,40.7,24,1017.9,7,965.9,7,7.6,21,8.4,24,20.0,34.0,50.2*,39.2*,0.38F,999.9,010000
066700,99999,20040112,46.0,24,41.5,24,9999.9,0,9999.9,0,6.5,24,12.5,24,25.1,55.9,51.8*,41.0*,0.66F,999.9,010000
066700,99999,20040113,48.9,24,44.7,24,9999.9,0,9999.9,0,6.3,24,12.9,24,27.0,49.9,55.4*,40.3,1.58F,999.9,010000
066700,99999,20040114,42.8,24,35.6,24,9999.9,0,9999.9,0,7.0,24,10.0,24,20.0,48.0,46.4*,37.0*,0.31E,999.9,010000
066700,99999,20040115,36.6,24,31.1,24,9999.9,0,9999.9,0,6.9,24,8.3,24,18.1,29.9,39.2*,32.0*,0.20F,999.9,011000
066700,99999,20040116,38.5,24,32.5,24,9999.9,0,9999.9,0,7.7,24,9.9,24,19.0,35.9,42.8,29.3,0.08E,999.9,010000
066700,99999,20040117,39.6,24,36.6,24,9999.9,0,9999.9,0,6.4,24,5.2,24,15.9,26.0,43.2,37.4*,0.67F,999.9,010000
066700,99999,20040118,36.9,24,32.6,24,9999.9,0,9999.9,0,5.2,24,6.7,24,15.0,22.9,39.4,33.6*,0.28F,999.9,011000
066700,99999,20040119,32.6,24,27.6,24,9999.9,0,9999.9,0,6.3,24,4.9,24,9.9,999.9,36.1,27.0,0.00D,999.9,001000
066700,99999,20040120,35.2,24,33.7,24,9999.9,0,9999.9,0,3.4,24,5.5,24,14.0,22.0,37.4*,32.9,0.39F,999.9,111000
066700,99999,20040121,32.6,24,30.8,24,9999.9,0,9999.9,0,3.3,24,2.2,24,6.0,999.9,35.6,29.5*,0.00E,999.9,111000
066700,99999,20040122,29.7,19,23.1,19,9999.9,0,9999.9,0,7.0,17,1.7,19,4.1,999.9,35.6*,27.3*,0.00C,999.9,000000
066700,99999,20040123,28.8,24,23.5,24,1020.7,6,966.8,6,5.1,21,3.0,24,8.0,999.9,34.0,23.0*,0.00D,999.9,000000
066700,99999,20040124,27.5,24,24.8,24,1020.5,4,966.4,4,2.7,23,2.0,24,7.0,15.9,35.6*,19.4*,0.00D,999.9,011000
066700,99999,20040125,33.1,24,31.3,24,9999.9,0,9999.9,0,4.2,24,3.0,24,6.0,999.9,36.7*,26.6*,0.16F,0.4,111010
066700,99999,20040126,27.9,24,26.9,24,9999.9,0,9999.9,0,2.4,24,2.4,24,8.9,999.9,30.2*,23.0*,0.12E,1.2,101000
066700,99999,20040127,31.3,24,30.8,24,9999.9,0,9999.9,0,1.1,24,3.7,24,8.9,12.0,33.8*,23.2,0.16E,4.3,001000
066700,99999,20040128,29.5,24,27.6,24,9999.9,0,9999.9,0,3.4,24,4.7,24,8.0,999.9,33.8*,24.8*,0.12F,7.1,011010
066700,99999,20040129,29.2,24,25.6,24,9999.9,0,9999.9,0,3.6,24,8.8,24,15.9,26.0,32.0*,26.2*,0.04F,7.1,001000
066700,99999,20040130,26.6,24,19.0,24,9999.9,0,9999.9,0,6.1,24,4.8,24,12.0,999.9,33.8*,18.0*,0.00D,7.1,001000
066700,99999,20040131,36.9,24,26.6,24,9999.9,0,9999.9,0,6.5,24,7.6,24,22.0,35.0,46.8,17.6,0.00D,3.1,010000
066700,99999,20040201,46.3,24,35.6,24,9999.9,0,9999.9,0,7.0,24,8.3,24,15.9,39.0,55.4*,33.8*,0.00D,999.9,000000
066700,99999,20040202,43.7,24,32.8,24,9999.9,0,9999.9,0,6.7,24,4.2,24,8.0,12.0,53.6*,32.0,0.00D,999.9,000000
066700,99999,20040203,40.5,24,32.1,24,9999.9,0,9999.9,0,6.7,24,2.1,24,7.0,999.9,55.4*,31.3*,0.00D,999.9,000000
066700,99999,20040204,38.2,24,32.2,24,1037.6,4,983.3,4,6.0,22,2.2,24,7.0,999.9,55.4*,29.1,0.00D,999.9,000000
066700,99999,20040205,40.9,24,29.8,24,9999.9,0,9999.9,0,6.0,24,4.7,24,9.9,999.9,56.3,28.4*,0.00D,999.9,000000
066700,99999,20040206,45.2,24,30.1,24,9999.9,0,9999.9,0,6.3,24,5.5,24,12.0,21.0,57.9,30.9,0.00D,999.9,000000
066700,99999,20040207,47.5,24,35.9,24,9999.9,0,9999.9,0,6.9,24,11.8,24,19.0,29.9,53.6*,39.2*,0.12F,999.9,010000
066700,99999,20040208,38.2,24,33.3,24,9999.9,0,9999.9,0,6.2,24,15.1,24,27.0,47.0,42.8*,33.6*,0.51F,999.9,011110
066700,99999,20040209,33.6,24,26.2,24,9999.9,0,9999.9,0,6.4,24,6.4,24,12.0,999.9,39.2*,24.8*,0.14F,999.9,011000
066700,99999,20040210,30.9,24,24.5,24,9999.9,0,9999.9,0,6.4,24,2.1,24,7.0,999.9,41.0*,21.2*,0.00D,999.9,000000
066700,99999,20040211,35.4,24,32.4,24,9999.9,0,9999.9,0,4.1,24,4.7,24,11.1,999.9,37.4*,32.4,0.12F,999.9,011000
066700,99999,20040212,36.1,24,32.8,24,9999.9,0,9999.9,0,3.5,24,2.8,24,7.0,999.9,39.4,33.6*,0.00E,999.9,110000
066700,99999,20040213,36.5,24,29.4,24,1035.3,8,981.1,8,5.3,20,2.8,24,6.0,999.9,46.4*,27.1,0.00D,999.9,000000
066700,99999,20040214,36.5,24,31.9,24,9999.9,0,9999.9,0,4.8,24,2.5,24,11.1,21.0,46.4*,27.7,0.00D,999.9,000000
066700,99999,20040215,39.0,24,32.5,24,9999.9,0,9999.9,0,5.1,24,3.0,24,11.1,15.9,46.6,33.8*,0.00D,999.9,000000
066700,99999,20040216,39.7,24,32.2,24,9999.9,0,9999.9,0,5.5,24,4.8,24,13.0,21.0,46.6,30.2*,0.00D,999.9,000000
066700,99999,20040217,37.0,24,31.6,24,9999.9,0,9999.9,0,4.3,23,2.6,24,8.9,999.9,45.9,27.1,0.00D,999.9,000000
066700,99999,20040218,36.0,24,30.1,24,9999.9,0,9999.9,0,4.8,24,3.7,24,8.9,999.9,41.9,30.2,0.00D,999.9,000000
066700,99999,20040219,34.1,24,25.7,24,9999.9,0,9999.9,0,6.7,24,9.6,24,22.0,40.0,35.6,31.1,0.00D,999.9,001000
066700,99999,20040220,34.8,24,26.1,24,9999.9,0,9999.9,0,6.5,24,5.8,24,9.9,20.0,42.8*,29.3,0.00D,999.9,000000
066700,99999,20040221,36.6,24,29.6,24,1016.2,4,963.2,4,5.1,23,3.9,24,8.0,999.9,45.5,30.9,0.00D,999.9,000000
066700,99999,20040222,41.1,24,37.4,24,9999.9,0,9999.9,0,3.8,24,2.8,24,11.1,999.9,50.0*,31.8,0.03E,999.9,010000
066700,99999,20040223,28.6,24,26.5,24,9999.9,0,9999.9,0,3.8,24,5.3,24,11.1,999.9,36.7*,15.1*,0.43F,2.4,111000
066700,99999,20040224,23.7,24,19.9,24,9999.9,0,9999.9,0,5.2,24,1.0,24,4.1,999.9,35.6*,13.1,0.00D,2.0,101000
066700,99999,20040225,25.2,23,19.7,23,1016.0,4,961.6,4,4.4,22,2.0,23,5.1,999.9,37.4*,10.4*,0.00C,0.8,101000
066700,99999,20040226,30.3,24,25.2,24,9999.9,0,9999.9,0,4.8,24,3.6,24,8.9,999.9,35.6*,24.8*,0.00D,0.8,001000
066700,99999,20040227,26.0,24,18.9,24,9999.9,0,9999.9,0,6.9,24,2.0,24,5.1,999.9,33.8*,15.8*,0.00D,0.8,000000
066700,99999,20040228,24.1,24,17.0,24,1005.7,7,951.5,7,5.7,21,2.1,24,6.0,999.9,35.6*,12.2*,0.00D,0.4,001000
066700,99999,20040229,29.0,24,21.6,24,9999.9,0,9999.9,0,5.3,24,4.1,24,9.9,999.9,35.6*,21.2,0.00D,0.4,011010
066700,99999,20040301,28.5,24,20.4,24,9999.9,0,9999.9,0,5.5,24,7.4,24,14.0,22.9,34.9,24.8*,0.00D,0.4,011010
066700,99999,20040302,27.4,24,22.8,24,9999.9,0,9999.9,0,4.6,24,2.0,24,5.1,999.9,32.7,20.5,0.00E,0.4,001000
066700,99999,20040303,35.1,24,25.8,24,9999.9,0,9999.9,0,4.8,23,1.8,24,5.1,999.9,46.4*,25.7*,0.00D,999.9,000000
066700,99999,20040304,32.6,24,24.4,24,1029.9,12,975.4,12,5.8,15,1.7,24,4.1,999.9,44.6*,21.0,0.00D,999.9,000000
066700,99999,20040305,34.3,24,29.1,24,1022.6,6,968.9,6,2.6,16,2.6,24,5.1,999.9,41.0*,27.3,0.00D,999.9,011000
066700,99999,20040306,38.1,24,35.0,24,9999.9,0,9999.9,0,3.1,24,4.0,24,9.9,999.9,42.8*,33.1,0.19F,999.9,010000
066700,99999,20040307,37.6,24,30.6,24,9999.9,0,9999.9,0,5.4,24,3.7,24,9.9,999.9,46.4*,30.0*,0.00D,999.9,000000
066700,99999,20040308,34.7,24,30.9,24,9999.9,0,9999.9,0,4.2,24,4.0,24,11.1,20.0,41.0*,28.4*,0.00E,999.9,011000
066700,99999,20040309,33.0,24,21.9,24,9999.9,0,9999.9,0,5.5,21,4.6,24,9.9,999.9,40.3,24.8,0.00D,999.9,000000
066700,99999,20040310,30.9,24,23.4,24,9999.9,0,9999.9,0,3.5,22,4.4,24,8.0,19.0,39.2*,22.8,0.00D,999.9,001000
066700,99999,20040311,32.1,24,27.7,24,9999.9,0,9999.9,0,2.3,22,2.2,24,5.1,999.9,37.4*,26.6*,0.04E,999.9,101000
066700,99999,20040312,35.7,24,30.5,24,1019.6,6,965.9,6,2.2,19,2.7,24,7.0,999.9,44.6*,24.4,0.00D,999.9,010000
066700,99999,20040313,41.8,24,38.0,24,9999.9,0,9999.9,0,3.7,24,3.5,24,11.1,999.9,52.0,30.2,0.00D,999.9,111000
066700,99999,20040314,43.4,24,39.5,24,9999.9,0,9999.9,0,5.3,24,3.6,24,8.0,999.9,51.3,36.7*,0.28F,999.9,010000
066700,99999,20040315,44.8,24,37.6,24,9999.9,0,9999.9,0,5.1,24,3.1,24,7.0,999.9,60.8*,28.4*,0.00D,999.9,100000
066700,99999,20040316,47.5,24,37.8,24,9999.9,0,9999.9,0,5.7,24,1.4,24,2.9,999.9,66.2*,31.5,0.00D,999.9,110000
