station,wban,yearmoda,temp,tempNum,dewp,dewpNum,slp,slpNum,stp,stpNum,visib,visibNum,wdsp,wdspNum,mxspd,gust,max,min,prcp,sndp,frshtt
066700,99999,19580101,30.9,8,25.0,8,1012.3,8,9999.9,0,11.7,8,1.7,8,4.1,999.9,43.0,25.0,0.00I,999.9,000000
066700,99999,19580102,28.0,8,23.6,8,1012.9,8,9999.9,0,3.5,8,0.6,8,2.9,999.9,41.0,19.0,0.00I,999.9,000000
066700,99999,19580103,32.7,8,29.5,8,1021.7,8,9999.9,0,2.7,8,5.0,8,9.9,999.9,36.0,28.0,0.00I,999.9,000000
066700,99999,19580104,30.8,8,27.5,8,1026.4,8,9999.9,0,3.1,8,2.4,8,4.1,999.9,34.0,28.0*,0.00I,999.9,000000
066700,99999,19580105,37.4,8,34.3,8,1014.4,8,9999.9,0,8.2,8,3.6,8,12.0,999.9,45.0,28.0,0.10F,999.9,011000
066700,99999,19580106,41.1,8,38.0,8,1007.3,8,9999.9,0,11.1,8,12.4,8,28.0,999.9,48.0*,37.0,0.43F,999.9,010000
066700,99999,19580107,42.2,8,35.4,8,1002.3,8,9999.9,0,15.1,8,24.1,8,35.0,999.9,52.0*,34.0*,0.83F,999.9,011000
066700,99999,19580108,36.0,8,30.3,8,1020.3,8,9999.9,0,7.0,8,11.2,8,18.1,999.9,37.0,34.0,0.09F,999.9,011000
066700,99999,19580109,35.6,8,29.2,8,1015.3,8,9999.9,0,7.0,8,12.1,8,27.0,999.9,37.0,34.0,0.22F,999.9,011000
066700,99999,19580110,35.7,8,30.3,8,1010.5,8,9999.9,0,14.5,8,11.0,8,20.0,999.9,41.0,32.0,0.34F,999.9,011000
066700,99999,19580111,35.5,8,32.4,8,991.5,8,9999.9,0,11.8,8,4.5,8,8.9,999.9,41.0,30.0,0.20E,999.9,010000
066700,99999,19580112,33.7,8,31.1,8,997.8,8,9999.9,0,11.1,8,3.0,8,6.0,999.9,36.0,30.0*,0.10F,999.9,011000
066700,99999,19580113,32.2,8,31.0,8,1012.1,8,9999.9,0,1.9,8,1.3,8,2.9,999.9,36.0,30.0,0.31F,999.9,001000
066700,99999,19580114,33.5,8,32.0,8,1023.3,8,9999.9,0,1.8,8,1.9,8,5.1,999.9,36.0,30.0,0.02E,999.9,101000
066700,99999,19580115,34.5,8,32.5,8,1031.1,8,9999.9,0,2.3,8,3.4,8,7.0,999.9,36.0,34.0,0.05F,999.9,010000
066700,99999,19580116,33.5,8,29.0,8,1034.2,8,9999.9,0,5.7,8,5.6,8,8.0,999.9,34.0*,32.0*,0.02E,999.9,010000
066700,99999,19580117,32.0,8,28.2,8,1030.9,8,9999.9,0,2.7,8,3.1,8,5.1,999.9,36.0,30.0,0.00I,999.9,000000
066700,99999,19580118,34.0,8,31.5,8,1023.0,8,9999.9,0,1.8,8,2.9,8,7.0,999.9,36.0,28.0,0.02F,999.9,011000
066700,99999,19580119,39.9,8,32.2,8,1008.2,8,9999.9,0,16.5,8,16.0,8,25.1,999.9,45.0,34.0,0.04F,999.9,010000
066700,99999,19580120,35.4,8,31.9,8,1003.1,8,9999.9,0,10.2,8,9.4,8,20.0,999.9,43.0,28.0*,0.39F,999.9,011000
066700,99999,19580121,21.1,8,17.4,8,1012.0,8,9999.9,0,7.1,8,3.4,8,6.0,999.9,30.0,14.0,0.02E,999.9,101000
066700,99999,19580122,24.8,8,19.7,8,1008.0,8,9999.9,0,15.2,8,6.6,8,15.9,999.9,36.0,12.0*,0.00I,999.9,000000
066700,99999,19580123,26.5,8,23.9,8,1011.0,8,9999.9,0,6.7,8,2.9,8,8.9,999.9,30.0,23.0,0.13F,999.9,001000
066700,99999,19580124,19.7,8,17.5,8,1019.4,8,9999.9,0,5.5,8,4.3,8,9.9,999.9,32.0,7.0,0.10F,999.9,101000
066700,99999,19580125,14.5,8,11.4,8,1031.1,8,9999.9,0,6.9,8,1.9,8,6.0,999.9,30.0,3.0,0.00I,999.9,100000
066700,99999,19580126,19.2,8,16.4,8,1030.7,8,9999.9,0,2.6,8,1.2,8,2.9,999.9,28.0,7.0,0.00I,999.9,100000
066700,99999,19580127,31.8,8,28.5,8,1032.4,8,9999.9,0,1.8,8,1.9,8,4.1,999.9,41.0,27.0,0.04E,999.9,110000
066700,99999,19580128,25.1,8,24.0,8,1030.9,8,9999.9,0,0.7,8,2.6,8,5.1,999.9,30.0,21.0,0.00I,999.9,100000
066700,99999,19580129,26.8,8,26.8,8,1030.6,8,9999.9,0,0.2,8,1.1,8,4.1,999.9,28.0,21.0,0.00I,999.9,100000
066700,99999,19580130,26.5,8,26.5,8,1033.7,8,9999.9,0,0.6,8,1.7,8,2.9,999.9,27.0*,25.0*,0.00I,999.9,100000
066700,99999,19580131,24.5,8,22.8,8,1033.3,8,9999.9,0,1.2,8,2.9,8,6.0,999.9,27.0,21.0,0.02E,999.9,001000
066700,99999,19580201,24.9,8,22.3,8,1032.9,8,9999.9,0,1.7,8,4.1,8,6.0,999.9,30.0,23.0,0.02E,999.9,000000
066700,99999,19580202,22.9,8,22.0,8,1035.5,8,9999.9,0,0.6,8,1.5,8,4.1,999.9,30.0,21.0,0.00I,999.9,100000
066700,99999,19580203,25.9,8,23.9,8,1035.9,8,9999.9,0,1.3,8,1.6,8,2.9,999.9,34.0,21.0,0.00I,999.9,100000
066700,99999,19580204,30.1,8,26.8,8,1032.9,8,9999.9,0,2.2,8,4.5,8,8.0,999.9,36.0,23.0,0.00I,999.9,000000
066700,99999,19580205,37.6,8,26.4,8,1017.6,8,9999.9,0,9.5,8,6.5,8,20.0,999.9,46.0*,27.0,0.00I,999.9,000000
066700,99999,19580206,38.8,8,35.0,8,1007.4,8,9999.9,0,7.1,8,15.5,8,20.0,999.9,41.0,36.0,0.98F,999.9,010000
066700,99999,19580207,39.5,8,36.2,8,1002.9,8,9999.9,0,6.7,8,13.4,8,26.0,999.9,43.0*,34.0*,0.98F,999.9,010000
066700,99999,19580208,47.0,8,42.5,8,1004.5,8,9999.9,0,13.6,8,5.9,8,12.0,999.9,52.0,36.0,0.87F,999.9,010000
066700,99999,19580209,48.9,8,43.2,8,1011.3,8,9999.9,0,14.5,8,5.9,8,12.0,999.9,57.0,41.0*,0.39E,999.9,010000
066700,99999,19580210,39.1,8,35.9,8,1011.9,8,9999.9,0,3.9,8,2.0,8,6.0,999.9,55.0,30.0,0.00I,999.9,100000
066700,99999,19580211,41.5,8,38.4,8,1008.5,8,9999.9,0,7.3,8,4.0,8,12.0,999.9,50.0,32.0,0.16E,999.9,110000
