station,wban,yearmoda,temp,tempNum,dewp,dewpNum,slp,slpNum,stp,stpNum,visib,visibNum,wdsp,wdspNum,mxspd,gust,max,min,prcp,sndp,frshtt
066700,99999,19900101,25.5,5,24.0,5,1023.1,4,968.9,4,1.5,5,1.7,5,2.9,999.9,26.2*,24.4,0.00B,999.9,000000
066700,99999,19900102,25.5,8,23.5,8,1024.6,7,970.4,7,1.7,8,2.3,8,2.9,999.9,30.2*,23.9,0.00D,999.9,000000
066700,99999,19900103,27.8,9,24.9,9,1023.2,8,969.2,8,2.4,9,4.1,9,9.9,999.9,32.0*,21.9,0.00D,999.9,000000
066700,99999,19900104,28.5,9,24.7,9,1027.3,7,973.2,7,2.5,9,3.5,9,5.1,999.9,30.2*,26.1*,0.00D,999.9,001000
066700,99999,19900105,29.6,11,25.1,11,1029.3,8,975.2,8,2.2,11,3.4,11,5.1,999.9,34.9,24.4,0.00D,999.9,000000
066700,99999,19900106,34.0,8,31.8,8,1028.7,8,975.2,8,2.2,8,3.9,8,6.0,999.9,35.6,32.9,0.08F,999.9,011000
066700,99999,19900107,33.6,8,30.4,8,1033.0,7,979.2,7,3.3,8,2.0,8,5.1,999.9,34.7,31.8*,0.00D,999.9,000000
066700,99999,19900108,30.7,8,27.6,8,1038.2,8,983.8,8,2.1,8,1.5,8,2.9,999.9,33.8*,29.8*,0.00D,999.9,000000
066700,99999,19900109,28.5,7,26.4,7,1039.8,7,985.1,7,1.3,7,1.5,7,4.1,999.9,32.4,26.8*,0.94E,999.9,000000
066700,99999,19900110,26.5,17,24.9,17,1038.0,8,983.1,8,1.0,17,2.4,17,4.1,999.9,28.4*,24.8,0.00H,999.9,001000
066700,99999,19900111,25.7,23,23.6,23,1036.8,7,981.9,7,1.2,23,2.1,23,2.9,999.9,28.4*,23.7,0.00D,999.9,001000
066700,99999,19900112,25.7,23,23.9,23,1035.0,7,980.2,7,1.0,23,1.8,23,2.9,999.9,31.1,23.0*,0.00D,999.9,101000
066700,99999,19900113,25.4,20,24.1,20,1033.9,7,979.1,7,0.8,20,1.4,20,4.1,999.9,33.8*,21.2*,0.00H,999.9,101000
066700,99999,19900114,25.0,20,24.1,20,1030.5,8,975.9,8,0.7,20,1.6,20,2.9,999.9,28.9,21.4,0.00H,999.9,101000
066700,99999,19900115,31.2,20,27.1,20,1032.4,8,978.4,8,3.1,20,2.8,20,6.0,999.9,41.0*,24.8,0.00D,999.9,100000
066700,99999,19900116,36.3,24,31.3,24,1032.5,7,979.1,7,6.1,24,3.1,24,5.1,999.9,43.7,32.0,0.00E,999.9,010000
066700,99999,19900117,37.9,18,31.5,18,1028.6,8,975.5,8,6.0,18,3.5,18,7.0,999.9,47.7,28.9,0.00D,999.9,010000
066700,99999,19900118,36.8,15,35.5,14,1028.6,8,975.3,8,2.8,15,2.2,15,4.1,999.9,39.6,30.4*,0.20F,999.9,011000
066700,99999,19900119,30.4,17,27.4,16,1033.7,5,979.4,5,2.5,17,3.4,17,7.0,999.9,32.0*,27.7,0.00C,999.9,000000
066700,99999,19900120,33.5,24,28.2,24,9999.9,0,9999.9,0,3.6,24,4.4,24,8.0,999.9,38.3,28.4*,0.00D,999.9,010000
066700,99999,19900121,37.6,23,34.7,23,9999.9,0,9999.9,0,3.7,23,1.2,23,2.9,999.9,50.0*,30.2*,0.02E,999.9,110000
066700,99999,19900122,33.7,21,33.0,21,1035.9,5,982.1,5,0.4,21,1.7,21,6.0,999.9,40.1,30.2*,99.99,999.9,111000
066700,99999,19900123,32.7,19,30.8,18,1027.3,6,974.0,6,1.7,19,3.3,19,8.0,999.9,42.3,28.4*,0.00H,999.9,101000
066700,99999,19900124,45.1,24,37.3,24,1015.3,4,963.4,4,7.4,24,14.9,24,24.1,41.0,50.0,32.7,0.08E,999.9,010000
066700,99999,19900125,47.2,24,39.3,24,9999.9,0,9999.9,0,7.4,24,11.2,24,24.1,46.0,55.4*,39.2*,0.08F,999.9,010000
066700,99999,19900126,41.8,24,34.2,24,9999.9,0,9999.9,0,6.5,24,11.6,24,20.0,46.0,46.4*,37.4*,0.55F,999.9,011100
066700,99999,19900127,39.4,24,30.0,24,9999.9,0,9999.9,0,7.0,24,5.4,24,11.1,28.0,49.1,32.0*,0.00D,999.9,000000
066700,99999,19900128,36.0,24,32.9,24,9999.9,0,9999.9,0,7.3,24,2.8,24,13.0,26.0,48.2*,28.4*,0.04E,999.9,010000
066700,99999,19900129,36.6,24,34.9,24,9999.9,0,9999.9,0,4.8,24,2.3,24,6.0,999.9,37.8,35.1,0.12E,999.9,110000
066700,99999,19900130,39.1,24,34.1,24,9999.9,0,9999.9,0,5.3,24,5.4,24,14.0,999.9,48.2*,32.0*,0.00D,999.9,000000
066700,99999,19900131,34.8,24,32.1,24,9999.9,0,9999.9,0,4.6,24,2.0,24,7.0,999.9,48.2*,28.4*,0.00H,999.9,101000
066700,99999,19900201,38.9,24,34.0,24,9999.9,0,9999.9,0,5.8,24,2.3,24,6.0,999.9,51.8*,30.2*,0.00D,999.9,000000
066700,99999,19900202,36.8,24,35.3,24,9999.9,0,9999.9,0,4.9,24,4.5,24,11.1,999.9,44.6*,30.2,0.12E,999.9,110000
066700,99999,19900203,38.8,24,33.9,24,9999.9,0,9999.9,0,4.4,24,7.7,24,25.1,46.0,53.6,28.4*,0.00H,999.9,111000
066700,99999,19900204,41.7,24,31.6,24,9999.9,0,9999.9,0,9.6,24,3.0,24,9.9,42.9,53.6*,32.0*,0.00D,999.9,000000
066700,99999,19900205,36.4,24,29.9,24,9999.9,0,9999.9,0,7.2,24,1.8,24,6.0,999.9,53.6*,24.8*,0.00D,999.9,000000
066700,99999,19900206,33.9,24,29.4,24,9999.9,0,9999.9,0,3.6,24,1.8,24,8.0,999.9,51.8*,23.0*,0.00C,999.9,100000
066700,99999,19900207,42.2,24,33.5,24,9999.9,0,9999.9,0,6.2,24,3.8,24,8.0,999.9,56.5,30.2*,0.00C,999.9,000000
066700,99999,19900208,49.9,24,38.5,24,9999.9,0,9999.9,0,7.0,24,10.1,24,24.1,38.1,57.6,42.8,0.01E,999.9,010000
066700,99999,19900209,39.4,24,30.8,24,9999.9,0,9999.9,0,7.0,24,2.6,24,8.9,28.0,48.7,28.4*,0.00E,999.9,000000
066700,99999,19900210,33.7,24,28.9,24,9999.9,0,9999.9,0,7.2,24,2.4,24,12.0,999.9,42.8*,24.6,0.00D,999.9,010000
066700,99999,19900211,38.2,24,32.1,24,9999.9,0,9999.9,0,7.9,24,9.3,24,15.0,31.1,42.6,32.0*,0.31F,999.9,011110
066700,99999,19900212,36.6,24,30.5,24,9999.9,0,9999.9,0,7.9,24,9.9,24,15.0,27.0,41.0*,32.2,0.16F,999.9,011010
066700,99999,19900213,37.2,24,34.7,24,9999.9,0,9999.9,0,5.6,24,11.3,24,19.0,35.0,44.6*,33.4,0.31F,999.9,011000
066700,99999,19900214,47.5,24,44.6,24,9999.9,0,9999.9,0,4.5,24,17.5,24,22.0,40.0,50.0*,37.4,0.94E,999.9,010000
066700,99999,19900215,45.9,24,40.8,21,9999.9,0,9999.9,0,5.8,24,18.9,24,28.9,52.1,51.8*,33.8*,1.38F,999.9,011000
066700,99999,19900216,35.2,24,32.3,24,9999.9,0,9999.9,0,5.5,24,2.3,24,8.0,999.9,39.2*,32.0*,0.08E,999.9,011000
066700,99999,19900217,40.7,24,39.0,24,9999.9,0,9999.9,0,2.9,24,1.3,24,4.1,999.9,50.0*,33.8*,0.02F,999.9,110000
066700,99999,19900218,44.7,24,39.3,24,9999.9,0,9999.9,0,4.8,24,2.6,24,7.0,999.9,59.0*,35.4,0.00H,999.9,111000
066700,99999,19900219,47.5,24,39.4,24,9999.9,0,9999.9,0,7.8,24,4.1,24,13.0,999.9,60.8*,37.0,0.00D,999.9,000000
066700,99999,19900220,47.0,24,39.2,24,9999.9,0,9999.9,0,6.4,24,2.1,24,6.0,999.9,62.6*,33.8*,0.00D,999.9,100000
066700,99999,19900221,46.4,24,39.7,24,9999.9,0,9999.9,0,5.0,24,2.5,24,6.0,999.9,60.8*,34.5,0.00H,999.9,110000
066700,99999,19900222,45.4,23,40.4,23,1039.6,4,986.5,4,3.3,23,3.2,23,9.9,25.1,59.0*,33.4,0.00H,999.9,110000
066700,99999,19900223,47.5,24,41.1,24,9999.9,0,9999.9,0,2.6,24,1.9,24,7.0,999.9,64.4*,35.1,0.00H,999.9,111000
066700,99999,19900224,45.8,24,36.7,24,1031.3,4,979.4,4,4.9,24,1.8,24,5.1,999.9,66.2*,30.2*,0.00H,999.9,110000
066700,99999,19900225,51.2,24,36.5,24,9999.9,0,9999.9,0,7.2,24,4.9,24,13.0,999.9,65.7,35.6,0.00D,999.9,010000
066700,99999,19900226,50.6,24,42.2,24,9999.9,0,9999.9,0,7.1,24,17.2,24,27.0,52.1,54.7*,42.8*,0.20E,999.9,010010
066700,99999,19900227,43.4,24,37.8,24,9999.9,0,9999.9,0,5.5,24,20.4,24,32.1,58.1,50.0*,35.6*,1.30F,999.9,011110
066700,99999,19900228,41.9,24,37.1,24,9999.9,0,9999.9,0,6.1,23,16.0,24,28.0,42.9,50.0*,23.9,0.63F,999.9,010000
066700,99999,19900301,41.0,24,33.2,24,9999.9,0,9999.9,0,7.6,24,14.6,24,28.0,51.1,50.0*,33.8*,0.24E,999.9,011010
066700,99999,19900302,34.4,24,28.1,24,9999.9,0,9999.9,0,6.5,24,6.0,24,12.0,999.9,41.7,22.5,0.08E,999.9,011100
066700,99999,19900303,33.6,24,24.6,24,9999.9,0,9999.9,0,8.3,24,2.6,24,5.1,999.9,41.0*,19.8,0.00D,999.9,000000
066700,99999,19900304,34.7,24,25.0,24,9999.9,0,9999.9,0,7.1,24,1.8,24,5.1,999.9,48.2*,20.7,0.00D,999.9,000000
066700,99999,19900305,36.8,24,27.1,24,9999.9,0,9999.9,0,7.2,24,3.1,24,8.0,999.9,52.0,7.2,0.00D,999.9,000000
066700,99999,19900306,42.9,24,28.7,24,9999.9,0,9999.9,0,6.8,24,5.2,24,12.0,999.9,55.4*,29.1,0.00D,999.9,000000
066700,99999,19900307,46.5,24,29.3,24,9999.9,0,9999.9,0,7.4,24,2.6,24,6.0,999.9,59.0*,33.8*,0.00D,999.9,000000
066700,99999,19900308,45.7,24,35.0,24,9999.9,0,9999.9,0,6.9,24,3.4,24,9.9,999.9,62.6*,30.0,0.00D,999.9,000000
066700,99999,19900309,50.5,24,40.8,24,9999.9,0,9999.9,0,7.2,24,9.4,24,15.9,28.0,57.2*,39.2,0.00H,999.9,010000
066700,99999,19900310,49.3,24,40.5,24,9999.9,0,9999.9,0,7.3,24,7.4,24,15.0,22.9,57.2*,42.8*,0.00D,999.9,000000
066700,99999,19900311,51.6,24,40.4,24,9999.9,0,9999.9,0,6.9,24,2.4,24,7.0,999.9,69.8*,36.5,0.00D,999.9,000000
066700,99999,19900312,52.2,24,42.4,24,1025.5,5,973.8,5,9.5,24,3.3,24,8.9,999.9,64.4*,41.0,0.00D,999.9,000000
066700,99999,19900313,50.2,24,41.2,24,9999.9,0,9999.9,0,6.2,24,3.2,24,7.0,999.9,62.6*,38.7,0.00D,999.9,000000
066700,99999,19900314,48.2,24,45.6,24,9999.9,0,9999.9,0,2.3,24,1.7,24,5.1,999.9,50.0*,44.1,0.16E,999.9,010010
066700,99999,19900315,48.0,24,44.5,24,9999.9,0,9999.9,0,2.5,24,2.8,24,6.0,999.9,50.5,45.3,0.01E,999.9,000000
066700,99999,19900316,49.6,24,42.8,24,9999.9,0,9999.9,0,2.9,24,2.8,24,5.1,999.9,60.8*,41.0*,0.00D,999.9,000000
