station,wban,yearmoda,temp,tempNum,dewp,dewpNum,slp,slpNum,stp,stpNum,visib,visibNum,wdsp,wdspNum,mxspd,gust,max,min,prcp,sndp,frshtt
066700,99999,20020101,21.6,24,17.0,24,1041.2,4,985.2,4,5.8,22,1.7,19,5.1,999.9,30.7,15.1,0.00I,999.9,000000
066700,99999,20020102,21.6,24,17.4,24,9999.9,0,9999.9,0,5.5,24,2.4,21,7.0,999.9,31.6,13.8,0.00I,999.9,000000
066700,99999,20020103,24.6,23,18.3,23,1033.0,4,978.3,4,5.6,21,4.4,22,9.9,22.0,32.0,17.1,0.00I,999.9,000000
066700,99999,20020104,19.9,24,16.3,24,9999.9,0,9999.9,0,5.6,24,2.2,21,5.1,999.9,25.3,13.5,0.00I,999.9,000000
066700,99999,20020105,21.3,24,20.6,24,9999.9,0,9999.9,0,1.4,24,1.4,23,2.9,999.9,24.8*,15.4,99.99,999.9,101000
066700,99999,20020106,21.3,24,20.6,24,9999.9,0,9999.9,0,0.9,23,1.9,23,5.1,999.9,23.9,18.1,99.99,999.9,101000
066700,99999,20020107,27.4,24,24.7,24,9999.9,0,9999.9,0,2.2,24,3.4,24,8.9,999.9,32.7,19.4*,0.00I,999.9,000000
066700,99999,20020108,27.7,24,24.3,24,1035.2,4,981.0,4,2.8,23,1.7,18,4.1,999.9,32.7,22.6*,0.00I,999.9,000000
066700,99999,20020109,25.7,24,23.5,24,9999.9,0,9999.9,0,1.3,24,2.0,24,5.1,999.9,28.4,22.1,99.99,999.9,101000
066700,99999,20020110,24.1,24,22.1,24,9999.9,0,9999.9,0,1.3,23,1.8,22,2.9,999.9,28.8,21.2*,99.99,999.9,101000
066700,99999,20020111,24.6,24,22.1,24,1038.1,8,983.2,8,1.4,20,2.3,24,5.1,999.9,30.4,21.0,0.00I,999.9,000000
066700,99999,20020112,29.8,24,27.2,24,1036.2,4,981.6,4,1.7,23,2.0,21,5.1,999.9,36.0,23.4,99.99,999.9,111000
066700,99999,20020113,29.8,24,28.7,24,1034.9,4,980.7,4,1.0,23,1.9,24,5.1,999.9,30.9*,25.0,99.99,999.9,101000
066700,99999,20020114,29.1,24,27.2,24,9999.9,0,9999.9,0,2.2,24,2.8,24,8.0,999.9,30.2,26.6*,99.99,999.9,001000
066700,99999,20020115,27.6,24,26.1,24,1024.9,4,970.8,4,1.7,22,2.5,23,6.0,999.9,28.8,26.6,99.99,999.9,001000
066700,99999,20020116,29.6,24,26.2,24,9999.9,0,9999.9,0,2.0,24,2.8,18,6.0,999.9,33.8*,25.9*,99.99,999.9,001000
066700,99999,20020117,32.0,24,29.5,24,9999.9,0,9999.9,0,2.6,24,2.0,23,6.0,999.9,34.0,29.8,0.00I,999.9,000000
066700,99999,20020118,32.6,24,27.5,24,9999.9,0,9999.9,0,3.9,24,3.2,23,7.0,999.9,37.4,26.6*,0.00I,999.9,000000
066700,99999,20020119,32.2,24,27.1,24,9999.9,0,9999.9,0,5.5,23,3.6,24,8.0,999.9,38.1,24.6,0.00E,999.9,011000
066700,99999,20020120,41.3,24,32.1,24,9999.9,0,9999.9,0,6.8,24,6.2,24,12.0,999.9,46.8,34.3,99.99,999.9,010000
066700,99999,20020121,40.3,24,34.1,24,9999.9,0,9999.9,0,7.2,24,3.4,21,8.0,999.9,50.2,28.4*,0.08E,999.9,010000
066700,99999,20020122,38.3,24,32.5,24,9999.9,0,9999.9,0,6.1,24,4.6,21,14.0,25.1,48.9,25.9,99.99,999.9,111000
066700,99999,20020123,37.1,24,34.5,24,1017.5,4,964.4,4,5.4,22,2.5,23,6.0,999.9,42.8*,28.0,99.99,999.9,110000
066700,99999,20020124,43.4,24,39.2,24,9999.9,0,9999.9,0,6.0,24,8.2,24,14.0,22.0,46.4,37.2,0.47E,999.9,010000
066700,99999,20020125,43.1,24,37.3,24,1020.1,5,968.0,5,6.4,22,6.2,21,15.0,22.0,46.4,34.5*,0.11F,999.9,010000
066700,99999,20020126,47.5,24,36.8,24,9999.9,0,9999.9,0,6.9,24,8.1,24,13.0,28.9,55.4,33.3,0.12E,999.9,010000
066700,99999,20020127,49.8,24,39.9,24,9999.9,0,9999.9,0,7.0,24,14.6,24,28.0,50.9,53.6*,45.9*,0.43E,999.9,010000
066700,99999,20020128,51.9,24,42.6,24,9999.9,0,9999.9,0,7.4,24,8.3,24,15.9,28.0,57.2*,42.8*,0.03E,999.9,000000
066700,99999,20020129,39.5,24,36.1,24,9999.9,0,9999.9,0,6.3,23,3.0,19,9.9,999.9,50.0*,31.1,99.99,999.9,101000
066700,99999,20020130,37.1,24,31.3,24,1031.0,8,976.8,8,5.3,20,2.7,21,7.0,999.9,55.4*,25.9*,99.99,999.9,101000
066700,99999,20020131,42.2,24,35.3,24,9999.9,0,9999.9,0,6.1,24,3.5,23,8.9,999.9,53.6*,32.4,0.00I,999.9,000000
066700,99999,20020201,46.5,24,38.1,24,9999.9,0,9999.9,0,5.9,24,4.0,24,13.0,19.0,55.4*,34.9*,99.99,999.9,010000
066700,99999,20020202,40.8,24,35.0,24,9999.9,0,9999.9,0,5.8,23,1.4,17,5.8,999.9,57.2*,29.8,0.00I,999.9,100000
066700,99999,20020203,39.9,24,33.1,24,9999.9,0,9999.9,0,4.6,23,1.8,18,5.1,999.9,60.8*,26.6*,99.99,999.9,110000
066700,99999,20020204,45.4,24,37.5,24,9999.9,0,9999.9,0,6.9,24,4.3,23,15.0,999.9,53.6*,33.1*,99.99,999.9,010000
066700,99999,20020205,48.3,24,36.9,24,9999.9,0,9999.9,0,6.7,24,5.0,24,15.0,22.9,53.6*,33.1,99.99,999.9,010000
066700,99999,20020206,41.4,24,38.8,24,9999.9,0,9999.9,0,4.8,24,3.9,24,11.1,999.9,46.4*,35.6*,0.67F,999.9,010000
066700,99999,20020207,38.4,24,35.2,24,9999.9,0,9999.9,0,4.1,24,2.2,24,5.8,999.9,45.3,32.0*,0.16E,999.9,010000
066700,99999,20020208,39.2,24,36.6,24,9999.9,0,9999.9,0,5.5,24,4.7,24,9.7,999.9,42.8*,31.6,0.18F,999.9,010000
066700,99999,20020209,47.6,24,41.4,24,9999.9,0,9999.9,0,6.3,24,6.3,24,22.0,34.0,53.6*,40.8,99.99,999.9,010000
066700,99999,20020210,44.0,24,35.5,24,9999.9,0,9999.9,0,7.7,24,12.4,24,19.0,40.0,48.4,40.8*,0.26F,999.9,010000
066700,99999,20020211,48.0,24,36.4,24,9999.9,0,9999.9,0,7.5,24,6.7,24,13.0,999.9,53.8,39.9,0.02E,999.9,000000
066700,99999,20020212,51.8,24,37.8,24,9999.9,0,9999.9,0,7.6,24,7.2,24,15.9,23.9,60.4,42.1,0.00I,999.9,000000
066700,99999,20020213,51.9,24,39.7,24,9999.9,0,9999.9,0,7.6,24,6.2,24,13.0,999.9,59.0*,42.8*,0.00I,999.9,000000
066700,99999,20020214,43.6,24,37.3,24,9999.9,0,9999.9,0,6.6,24,6.9,24,18.1,28.0,46.4*,39.2*,0.00I,999.9,000000
066700,99999,20020215,35.9,24,28.7,24,9999.9,0,9999.9,0,6.7,24,6.2,24,15.9,999.9,39.2*,29.8*,0.00I,999.9,000000
066700,99999,20020216,37.1,24,28.2,24,9999.9,0,9999.9,0,6.5,24,2.7,24,8.0,999.9,42.8,28.4,0.00I,999.9,000000
066700,99999,20020217,33.6,23,29.0,23,1023.8,4,970.2,4,2.6,20,1.0,23,5.8,999.9,46.4*,24.8,99.99,999.9,101000
066700,99999,20020218,35.3,24,29.9,24,9999.9,0,9999.9,0,3.5,22,3.9,24,11.1,999.9,49.1,21.7,99.99,999.9,111000
066700,99999,20020219,38.7,24,30.4,24,9999.9,0,9999.9,0,5.4,22,10.2,24,18.1,26.0,44.6,35.2,0.00E,999.9,011000
066700,99999,20020220,40.5,24,35.2,24,9999.9,0,9999.9,0,7.0,24,12.2,24,19.0,35.9,42.8*,36.5,0.51F,999.9,010000
066700,99999,20020221,33.7,24,27.4,24,9999.9,0,9999.9,0,7.2,24,5.9,24,14.0,18.1,38.7,24.8*,0.32F,999.9,011010
066700,99999,20020222,31.7,24,25.6,24,9999.9,0,9999.9,0,5.8,24,7.0,24,16.9,34.0,41.0*,20.8,0.02E,999.9,011000
066700,99999,20020223,41.5,23,36.1,23,9999.9,0,9999.9,0,6.3,22,15.2,23,25.1,42.0,45.0,33.4*,0.24F,999.9,011000
066700,99999,20020224,36.7,23,29.0,23,9999.9,0,9999.9,0,5.7,23,8.5,23,15.0,42.0,41.0*,32.0*,0.43E,1.2,011110
066700,99999,20020225,42.3,24,37.3,24,9999.9,0,9999.9,0,6.0,23,11.0,24,15.9,23.9,48.2*,33.4,0.55F,999.9,011000
066700,99999,20020226,49.1,24,38.8,24,9999.9,0,9999.9,0,7.6,24,13.6,24,21.0,43.9,53.6,43.9,0.02E,999.9,010000
066700,99999,20020227,46.0,24,42.0,24,1008.2,4,957.1,4,7.2,23,8.8,24,16.9,29.9,52.9,40.8*,0.36F,999.9,010010
066700,99999,20020228,43.6,24,33.6,24,9999.9,0,9999.9,0,6.8,24,8.2,24,20.0,33.0,51.6,36.7*,0.63F,999.9,010000
066700,99999,20020301,42.4,24,34.5,24,9999.9,0,9999.9,0,7.5,24,2.1,24,7.8,999.9,50.0*,34.3,0.02E,999.9,010000
066700,99999,20020302,38.9,24,36.4,24,9999.9,0,9999.9,0,5.2,24,2.2,24,8.0,999.9,41.0*,35.6*,0.79F,999.9,010000
066700,99999,20020303,38.3,24,32.7,24,9999.9,0,9999.9,0,6.2,24,1.6,24,5.1,999.9,43.7,30.2*,0.00I,999.9,000000
066700,99999,20020304,36.7,24,29.4,24,9999.9,0,9999.9,0,5.0,24,3.0,24,9.9,999.9,49.1,25.5,99.99,999.9,101000
066700,99999,20020305,37.5,24,32.0,24,9999.9,0,9999.9,0,4.0,24,1.5,24,5.1,999.9,50.0*,26.6,99.99,999.9,101000
066700,99999,20020306,41.7,24,34.4,24,9999.9,0,9999.9,0,3.6,20,4.0,24,8.9,999.9,52.3*,30.2,0.00I,999.9,000000
066700,99999,20020307,48.1,24,37.7,24,9999.9,0,9999.9,0,6.7,24,7.6,24,12.0,20.0,54.5,41.0,0.00I,999.9,000000
066700,99999,20020308,47.6,24,36.5,24,9999.9,0,9999.9,0,7.0,24,3.6,24,12.0,999.9,56.7,35.6*,0.00I,999.9,000000
066700,99999,20020309,45.5,24,36.3,24,9999.9,0,9999.9,0,6.3,24,4.5,24,11.1,20.0,57.2*,32.0,0.00I,999.9,000000
066700,99999,20020310,46.0,24,33.8,24,9999.9,0,9999.9,0,6.8,24,2.1,24,8.9,999.9,56.5,33.8*,0.00I,999.9,000000
066700,99999,20020311,45.4,24,31.4,24,9999.9,0,9999.9,0,6.7,24,1.8,24,6.0,999.9,65.1,26.8,0.00I,999.9,000000
066700,99999,20020312,47.8,24,33.9,24,9999.9,0,9999.9,0,6.4,24,1.7,24,4.1,999.9,62.8,33.8,0.00I,999.9,000000
066700,99999,20020313,50.5,24,35.8,24,9999.9,0,9999.9,0,6.2,24,1.3,24,2.9,999.9,67.1,34.7,0.00I,999.9,000000
066700,99999,20020314,44.2,24,37.7,24,9999.9,0,9999.9,0,4.7,24,3.2,24,9.9,999.9,55.8,34.3,0.00I,999.9,000000
066700,99999,20020315,43.6,24,38.8,24,9999.9,0,9999.9,0,2.2,24,1.7,24,7.0,999.9,55.4*,29.3,99.99,999.9,101000
066700,99999,20020316,47.7,24,37.8,24,9999.9,0,9999.9,0,4.3,24,2.7,24,8.9,999.9,61.3,34.3*,0.00I,999.9,100000
066700,99999,20020317,49.3,24,38.9,24,1012.6,5,961.9,5,4.8,19,2.0,24,7.0,999.9,64.2,34.9,99.99,999.9,010000
066700,99999,20020318,51.0,24,39.0,24,9999.9,0,9999.9,0,5.8,24,5.0,24,15.0,25.1,62.8,36.5,99.99,999.9,010000
066700,99999,20020319,52.7,24,48.5,24,9999.9,0,9999.9,0,6.3,24,14.1,24,22.0,38.1,55.9,49.5*,0.79F,999.9,010000
066700,99999,20020320,55.6,24,47.8,24,9999.9,0,9999.9,0,6.7,24,15.5,24,20.0,38.1,59.9,50.4,0.55F,999.9,010000
066700,99999,20020321,55.9,24,45.9,24,9999.9,0,9999.9,0,7.7,24,9.8,24,15.9,21.0,60.8*,49.5*,99.99,999.9,010000
066700,99999,20020322,47.7,24,41.4,24,9999.9,0,9999.9,0,7.1,24,6.9,24,15.9,23.9,52.5,39.0*,0.08E,999.9,010000
066700,99999,20020323,40.1,24,30.8,24,9999.9,0,9999.9,0,6.9,24,3.5,24,11.7,999.9,44.6,35.1*,0.28E,999.9,010000
066700,99999,20020324,36.4,24,27.0,24,9999.9,0,9999.9,0,7.1,24,3.6,24,11.1,999.9,42.1,32.0,0.02F,999.9,011010
066700,99999,20020325,36.0,24,24.1,24,9999.9,0,9999.9,0,7.3,24,5.7,24,13.0,20.0,43.7,29.8,0.00I,999.9,000000
066700,99999,20020326,34.3,22,24.5,22,1027.7,8,974.1,8,7.7,19,4.7,22,9.9,15.9,45.1,25.2*,0.00I,999.9,000000
066700,99999,20020327,37.5,24,25.7,24,9999.9,0,9999.9,0,5.8,24,6.7,24,14.0,19.0,48.4,26.1,0.00I,999.9,000000
066700,99999,20020328,40.4,24,26.2,24,9999.9,0,9999.9,0,6.2,24,5.6,24,15.0,999.9,52.9,26.8,0.00I,999.9,000000
066700,99999,20020329,44.7,24,26.6,24,9999.9,0,9999.9,0,5.9,24,2.7,24,8.0,999.9,62.6*,26.6,0.00I,999.9,000000
066700,99999,20020330,41.4,24,32.0,24,9999.9,0,9999.9,0,6.2,24,2.0,24,5.1,999.9,50.0*,30.2,0.00I,999.9,000000
066700,99999,20020331,46.6,24,31.9,24,9999.9,0,9999.9,0,5.5,24,2.8,24,8.9,999.9,61.5,30.9,0.00I,999.9,000000
066700,99999,20020401,47.2,24,31.3,24,9999.9,0,9999.9,0,6.7,24,1.7,24,7.0,999.9,63.5,31.5,0.00I,999.9,000000
066700,99999,20020402,51.3,24,33.7,24,9999.9,0,9999.9,0,6.7,24,4.0,24,14.0,999.9,68.0,32.0,0.00I,999.9,000000
066700,99999,20020403,53.8,24,33.6,24,9999.9,0,9999.9,0,6.3,24,3.0,24,8.9,999.9,68.0*,40.6*,0.00I,999.9,000000
066700,99999,20020404,51.6,24,33.7,24,9999.9,0,9999.9,0,6.1,24,5.3,24,13.0,999.9,65.3,35.4,0.00I,999.9,000000
066700,99999,20020405,47.7,24,27.9,24,9999.9,0,9999.9,0,6.5,24,4.6,24,11.1,999.9,57.9,35.6,0.00I,999.9,000000
