station,wban,yearmoda,temp,tempNum,dewp,dewpNum,slp,slpNum,stp,stpNum,visib,visibNum,wdsp,wdspNum,mxspd,gust,max,min,prcp,sndp,frshtt
066700,99999,19800101,28.3,24,25.8,24,9999.9,0,9999.9,0,6.5,24,4.9,24,12.8,999.9,32.0,23.0*,0.00H,4.7,101000
066700,99999,19800102,25.9,24,23.5,24,9999.9,0,9999.9,0,6.9,24,7.4,24,12.8,24.9,32.0,19.4,0.00H,3.5,101000
066700,99999,19800103,25.9,24,23.3,24,9999.9,0,9999.9,0,6.7,24,5.9,24,11.8,999.9,32.0,23.0,0.00F,3.9,001000
066700,99999,19800104,28.4,24,27.8,24,9999.9,0,9999.9,0,3.4,24,5.8,24,9.9,999.9,33.8*,23.0,0.21F,4.7,011000
066700,99999,19800105,35.9,24,35.6,24,9999.9,0,9999.9,0,5.7,24,5.0,24,11.8,999.9,39.2,32.0,0.06F,4.3,010000
066700,99999,19800106,35.4,24,34.7,24,9999.9,0,9999.9,0,6.1,24,7.1,24,14.0,999.9,39.2,32.0,0.20F,1.6,011000
066700,99999,19800107,34.6,24,34.5,24,9999.9,0,9999.9,0,5.7,24,4.9,24,11.8,999.9,35.6,33.8,0.28F,0.4,011000
066700,99999,19800108,34.6,24,33.9,24,9999.9,0,9999.9,0,4.4,24,3.2,24,5.8,999.9,37.4,32.0,0.00F,0.4,010000
066700,99999,19800109,30.4,24,26.8,24,9999.9,0,9999.9,0,5.7,24,4.0,24,8.0,999.9,33.8,26.6,0.00F,999.9,000000
066700,99999,19800110,28.4,24,25.8,24,9999.9,0,9999.9,0,3.2,24,6.8,24,9.9,999.9,30.2,26.6*,0.00F,999.9,001000
066700,99999,19800111,26.5,24,20.9,24,9999.9,0,9999.9,0,2.9,24,7.8,24,14.0,23.9,28.4,23.0*,0.00H,999.9,001000
066700,99999,19800112,21.8,24,15.7,24,9999.9,0,9999.9,0,3.1,24,11.5,24,15.0,24.9,24.8,19.4*,99.99,999.9,001000
066700,99999,19800113,22.0,24,16.7,24,9999.9,0,9999.9,0,2.5,24,5.0,24,8.0,999.9,23.0,19.4,0.00F,0.8,000000
066700,99999,19800114,23.2,24,20.6,24,9999.9,0,9999.9,0,1.9,24,4.1,24,8.9,999.9,26.6,21.2,0.00F,0.4,000000
066700,99999,19800115,23.4,24,21.5,24,9999.9,0,9999.9,0,1.9,24,4.9,24,10.9,999.9,26.6,21.2,0.00F,0.4,100000
066700,99999,19800116,20.1,24,14.3,24,9999.9,0,9999.9,0,2.3,24,7.4,24,14.0,999.9,21.2*,19.4*,0.00F,0.4,001000
066700,99999,19800117,24.8,24,20.0,24,9999.9,0,9999.9,0,2.3,24,4.4,24,8.0,999.9,26.6,19.4,0.00F,0.4,001000
066700,99999,19800118,25.2,24,22.3,24,9999.9,0,9999.9,0,2.0,24,4.1,24,5.8,999.9,26.6,23.0*,0.00F,0.4,000000
066700,99999,19800119,24.0,24,22.9,24,9999.9,0,9999.9,0,1.7,24,3.1,24,5.1,999.9,26.6,23.0,0.00F,999.9,000000
066700,99999,19800120,23.9,24,23.4,24,9999.9,0,9999.9,0,1.3,24,2.6,24,7.0,999.9,26.6*,21.2,0.00H,999.9,101000
066700,99999,19800121,26.6,24,25.6,24,9999.9,0,9999.9,0,1.1,24,3.0,24,5.8,999.9,30.2,23.0,0.00F,999.9,101000
066700,99999,19800122,35.1,24,34.8,24,9999.9,0,9999.9,0,3.7,24,6.8,24,12.8,999.9,37.4,28.4,0.75F,999.9,011000
066700,99999,19800123,37.2,24,33.7,24,9999.9,0,9999.9,0,7.0,24,7.3,24,15.9,25.8,44.6,32.0,0.43F,999.9,010000
066700,99999,19800124,37.6,24,36.9,24,9999.9,0,9999.9,0,5.3,24,6.5,24,15.0,28.0,46.4*,32.0,1.14F,1.6,011000
066700,99999,19800125,35.3,24,33.8,24,9999.9,0,9999.9,0,5.1,24,3.8,24,8.9,999.9,42.8*,30.2*,0.35E,0.8,011010
066700,99999,19800126,30.7,24,30.4,24,9999.9,0,9999.9,0,2.3,24,2.6,24,4.9,999.9,35.6,26.6*,0.01F,999.9,100000
066700,99999,19800127,30.3,24,25.9,24,9999.9,0,9999.9,0,4.8,24,4.0,24,11.8,999.9,37.4,26.6,0.00H,0.4,101000
066700,99999,19800128,28.2,24,23.0,24,9999.9,0,9999.9,0,5.9,24,3.8,24,9.9,999.9,33.8,23.0*,0.00F,999.9,000000
066700,99999,19800129,35.5,24,27.5,24,9999.9,0,9999.9,0,6.3,24,3.9,24,9.9,999.9,46.4*,30.2,0.00F,999.9,000000
066700,99999,19800130,39.8,24,31.0,24,9999.9,0,9999.9,0,6.4,24,7.9,24,19.8,25.8,48.2,30.2,0.00F,999.9,010000
066700,99999,19800131,45.7,24,35.8,24,9999.9,0,9999.9,0,6.5,24,12.9,24,25.8,39.8,51.8*,39.2,0.28F,999.9,010000
066700,99999,19800201,38.9,24,31.6,24,1010.3,24,958.3,24,8.1,24,14.4,24,23.9,38.9,44.6*,33.8*,0.10F,999.9,010000
066700,99999,19800202,37.7,24,30.0,24,1016.1,24,963.7,24,7.0,24,10.2,24,15.9,30.9,42.8,32.0,0.00H,999.9,010000
066700,99999,19800203,38.7,24,36.1,24,1015.6,24,963.3,24,6.4,24,13.5,24,22.0,41.0,42.8,35.6,0.55F,999.9,011000
066700,99999,19800204,44.2,24,41.8,24,1009.6,24,958.2,24,5.4,24,13.2,24,22.9,49.0,53.6*,37.4,0.67F,999.9,010000
066700,99999,19800205,49.0,24,40.6,24,1010.2,24,959.2,24,7.1,24,17.2,24,29.9,48.0,53.6,41.0,0.71F,999.9,010000
066700,99999,19800206,44.6,24,35.2,24,1014.2,24,962.6,24,9.2,24,8.6,24,16.9,32.8,50.0,39.2*,0.01F,999.9,010000
066700,99999,19800207,40.9,24,37.8,24,1017.6,24,965.5,24,6.5,24,10.9,24,22.0,31.9,44.6*,37.4*,0.16E,999.9,010000
066700,99999,19800208,39.0,24,33.3,24,1024.5,24,971.8,24,7.4,24,2.1,24,7.0,999.9,50.0*,32.0*,0.00F,999.9,000000
066700,99999,19800209,38.0,24,34.0,24,1020.2,24,967.6,24,3.1,24,2.1,24,4.9,999.9,51.8*,28.4,0.00F,999.9,100000
066700,99999,19800210,41.5,24,38.6,24,1021.2,24,968.9,24,5.3,24,4.6,24,9.9,999.9,48.2,33.8*,0.00H,999.9,010000
066700,99999,19800211,41.5,24,36.4,24,1027.7,24,975.1,24,5.4,24,4.6,24,9.9,999.9,48.2*,37.4*,0.09F,999.9,110000
066700,99999,19800212,37.3,24,30.2,24,1028.9,24,975.8,24,7.0,24,3.1,24,7.0,999.9,48.2*,28.4*,0.00F,999.9,000000
066700,99999,19800213,32.6,24,29.8,24,1023.3,24,970.0,24,4.3,24,2.0,24,8.0,999.9,41.0,26.6*,0.00F,999.9,000000
066700,99999,19800214,37.4,20,30.6,20,1022.1,20,969.3,20,4.7,20,2.1,20,5.8,999.9,48.2,28.4*,0.00F,999.9,000000
066700,99999,19800215,33.1,24,30.6,24,1022.1,24,968.9,24,2.1,24,2.3,24,5.8,999.9,44.6,24.8*,0.00F,999.9,100000
066700,99999,19800216,42.0,24,34.0,24,1020.0,24,967.8,24,6.2,24,7.3,24,15.0,999.9,50.0*,32.0,0.00F,999.9,000000
066700,99999,19800217,40.0,23,39.2,23,1025.4,23,972.8,23,3.5,23,2.9,23,7.0,999.9,42.8,37.4*,0.12F,999.9,110000
066700,99999,19800218,34.9,24,33.4,24,1027.1,24,973.8,24,2.5,24,5.0,24,9.9,999.9,39.2,28.4*,0.00F,999.9,100000
066700,99999,19800219,31.4,24,27.9,24,1024.2,24,970.7,24,3.6,24,4.7,24,10.9,999.9,37.4,26.6,0.00F,999.9,000000
066700,99999,19800220,29.7,24,25.6,24,1024.4,24,970.8,24,2.8,24,2.9,24,8.0,999.9,42.8*,21.2*,0.00F,999.9,100000
066700,99999,19800221,31.1,24,24.3,24,1025.3,24,971.8,24,3.2,24,1.9,24,7.0,999.9,46.4,19.4*,0.00F,999.9,100000
066700,99999,19800222,34.5,24,27.9,24,1027.4,24,974.1,24,4.0,24,3.0,24,9.9,999.9,50.0*,21.2,0.00F,999.9,000000
066700,99999,19800223,37.8,24,36.9,24,1030.8,24,977.6,24,1.9,24,2.7,24,5.8,999.9,46.4*,32.0,0.16F,999.9,110000
066700,99999,19800224,35.3,24,34.4,24,1029.7,24,976.4,24,1.1,24,2.4,24,4.9,999.9,42.8*,30.2,0.00F,999.9,100000
066700,99999,19800225,36.3,23,35.6,23,1027.6,23,974.5,23,0.8,23,2.3,23,4.9,999.9,46.4*,30.2,0.00F,999.9,100000
066700,99999,19800226,33.6,24,33.0,24,1027.1,24,973.7,24,0.9,24,2.6,24,4.9,999.9,39.2,30.2,0.00F,999.9,100000
066700,99999,19800227,34.9,24,32.5,24,1029.0,24,975.6,24,1.3,24,3.4,24,4.9,999.9,42.8,26.6*,0.00F,999.9,100000
066700,99999,19800228,31.1,24,28.9,24,1031.3,24,977.4,24,1.1,24,4.8,24,11.8,999.9,35.6,26.6,0.00F,999.9,100000
066700,99999,19800229,33.3,23,24.7,23,1031.2,23,977.6,23,4.5,23,3.7,23,8.0,999.9,41.0,26.6*,0.00F,999.9,000000
066700,99999,19800301,35.8,23,27.4,23,1026.6,23,973.4,23,3.4,23,2.0,23,4.9,999.9,53.6*,23.0*,0.00F,999.9,100000
066700,99999,19800302,38.1,24,30.9,24,1019.0,24,966.5,24,3.9,24,4.7,24,9.9,999.9,50.0*,26.6*,0.08G,999.9,000000
066700,99999,19800303,34.7,24,29.7,24,1019.6,24,966.7,24,4.9,24,4.6,24,14.0,999.9,39.2,26.6*,0.00G,999.9,011000
066700,99999,19800304,30.9,24,19.5,24,1023.2,24,969.7,24,5.0,24,4.2,24,11.8,999.9,41.0,19.4*,0.00F,999.9,000000
066700,99999,19800305,35.5,24,23.8,24,1018.5,24,965.7,24,6.1,24,3.5,24,9.9,999.9,50.0*,23.0*,0.00E,999.9,000000
066700,99999,19800306,41.1,24,33.9,24,1006.7,24,955.1,24,5.0,24,6.4,24,19.8,999.9,51.8,30.2,0.08E,999.9,010000
066700,99999,19800307,40.0,24,36.0,24,997.9,24,946.6,24,6.7,24,9.4,24,19.8,38.9,46.4,33.8*,10.16G,999.9,010110
066700,99999,19800308,37.6,24,33.0,24,1000.0,24,948.4,24,7.2,24,6.1,24,15.9,999.9,48.2,28.4*,0.00G,999.9,010000
066700,99999,19800309,39.2,23,35.0,23,1015.6,23,963.4,23,6.1,23,5.3,23,8.9,999.9,44.6,33.8,0.08F,999.9,010000
066700,99999,19800310,40.9,22,32.3,22,1021.7,22,969.3,22,6.2,22,3.9,22,11.8,999.9,48.2*,35.6*,0.00F,999.9,000000
066700,99999,19800311,38.4,22,35.9,22,1020.6,22,968.1,22,5.9,22,5.1,22,9.9,999.9,42.8,35.6*,0.06F,999.9,010000
066700,99999,19800312,38.1,24,30.9,24,1021.9,24,969.2,24,6.5,24,4.0,24,8.9,999.9,44.6,32.0,0.00F,999.9,000000
066700,99999,19800313,41.0,24,33.5,24,1008.7,24,957.0,24,6.5,24,4.7,24,16.9,999.9,50.0*,35.6,0.00F,999.9,000000
066700,99999,19800314,41.1,24,35.7,24,1003.9,24,952.5,24,4.1,24,4.1,24,7.0,999.9,48.2*,35.6*,0.00F,999.9,000000
066700,99999,19800315,40.4,24,35.4,24,1009.8,24,958.0,24,2.8,24,5.3,24,8.0,999.9,44.6,37.4*,0.00F,999.9,000000
066700,99999,19800316,39.3,24,37.1,24,1016.3,24,964.0,24,2.0,23,2.8,24,8.9,999.9,44.6,35.6,0.00F,999.9,010000
066700,99999,19800317,40.7,24,36.9,24,1014.0,24,962.0,24,2.4,24,2.0,24,4.9,999.9,48.2,32.0*,0.00F,999.9,000000
066700,99999,19800318,40.1,24,31.5,24,1010.9,24,959.0,24,3.1,24,3.5,24,11.8,999.9,57.2,26.6*,0.00F,999.9,100000
066700,99999,19800319,43.5,24,31.3,24,1008.7,24,957.2,24,5.2,24,3.3,24,9.9,999.9,57.2,30.2,0.00F,999.9,000000
066700,99999,19800320,36.6,24,34.1,24,998.9,24,947.2,24,1.5,24,6.3,24,14.0,23.9,42.8*,32.0*,0.08F,999.9,011000
066700,99999,19800321,38.6,24,36.0,24,997.0,24,945.7,24,2.3,24,2.1,24,5.8,999.9,48.2*,32.0,0.31F,3.5,111000
066700,99999,19800322,41.5,24,36.2,24,1000.5,24,949.3,24,3.1,24,4.0,24,9.9,999.9,50.0,33.8,0.00F,999.9,100000
