station,wban,yearmoda,temp,tempNum,dewp,dewpNum,slp,slpNum,stp,stpNum,visib,visibNum,wdsp,wdspNum,mxspd,gust,max,min,prcp,sndp,frshtt
066700,99999,20150101,25.7,24,23.5,24,9999.9,0,9999.9,0,2.1,24,2.7,24,8.0,999.9,29.5,14.0,0.00G,7.9,100000
066700,99999,20150102,30.1,24,28.6,24,9999.9,0,9999.9,0,2.3,24,4.6,24,9.9,21.0,36.0,20.5,0.00G,7.1,010000
066700,99999,20150103,39.1,24,37.8,24,9999.9,0,9999.9,0,2.6,24,8.5,24,20.0,34.0,48.2*,33.1,0.03G,3.9,110000
066700,99999,20150104,38.0,24,33.6,24,9999.9,0,9999.9,0,6.5,23,4.7,24,13.0,999.9,49.1*,25.5*,1.07G,999.9,010000
066700,99999,20150105,28.4,24,25.8,24,9999.9,0,9999.9,0,3.6,16,1.9,24,4.1,999.9,39.2*,21.2*,0.00G,999.9,100000
066700,99999,20150106,26.1,24,25.4,24,9999.9,0,9999.9,0,1.6,24,1.6,24,5.1,999.9,33.4,20.5,0.00G,999.9,100000
066700,99999,20150107,34.4,24,30.2,24,9999.9,0,9999.9,0,5.3,24,3.8,24,7.0,999.9,42.8*,24.1,0.00G,999.9,000000
066700,99999,20150108,39.9,24,33.3,24,9999.9,0,9999.9,0,6.3,21,8.3,24,17.1,25.1,46.6,29.1,0.00G,999.9,010000
066700,99999,20150109,45.6,24,39.6,24,9999.9,0,9999.9,0,6.4,24,12.1,24,22.9,35.9,51.8*,40.5,0.05G,999.9,010000
066700,99999,20150110,55.9,24,46.7,24,9999.9,0,9999.9,0,6.6,24,15.5,24,24.1,35.9,60.8*,46.9,0.10G,999.9,010000
066700,99999,20150111,40.8,24,35.3,24,9999.9,0,9999.9,0,6.6,24,9.0,24,15.9,34.0,52.3*,33.8*,0.09G,999.9,011000
066700,99999,20150112,37.2,24,27.8,24,9999.9,0,9999.9,0,8.7,5,5.6,24,11.1,999.9,47.1,26.6*,0.22G,999.9,000000
066700,99999,20150113,40.7,24,27.8,24,9999.9,0,9999.9,0,999.9,0,6.1,24,12.0,24.1,53.8,26.4,0.00G,999.9,000000
066700,99999,20150114,43.0,24,37.3,24,9999.9,0,9999.9,0,7.0,24,10.1,24,20.0,34.0,51.8*,32.0*,0.05G,999.9,010000
066700,99999,20150115,38.6,24,32.6,24,9999.9,0,9999.9,0,7.8,8,4.5,24,8.9,999.9,48.2,28.4*,0.18G,999.9,000000
066700,99999,20150116,39.0,24,34.6,24,9999.9,0,9999.9,0,8.4,7,4.4,24,9.9,999.9,45.9,31.3,0.00G,999.9,010000
066700,99999,20150117,33.1,24,32.4,24,9999.9,0,9999.9,0,2.6,24,3.0,24,6.0,999.9,37.4*,32.0*,0.20G,999.9,011000
066700,99999,20150118,32.1,24,30.0,24,9999.9,0,9999.9,0,4.8,24,2.9,24,5.1,999.9,33.8,26.1,0.54G,0.8,111000
066700,99999,20150119,33.1,24,29.7,24,9999.9,0,9999.9,0,4.9,24,1.8,24,4.1,999.9,35.6*,30.2*,0.00G,0.4,001000
066700,99999,20150120,33.3,24,32.4,24,9999.9,0,9999.9,0,1.8,24,2.4,24,5.1,999.9,35.6*,32.0*,0.09G,2.4,011000
066700,99999,20150121,33.8,24,30.4,24,9999.9,0,9999.9,0,4.6,24,4.6,24,8.0,999.9,34.5,32.0*,0.07G,0.4,000000
066700,99999,20150122,32.8,24,29.4,24,9999.9,0,9999.9,0,3.5,24,3.3,24,6.0,999.9,33.8*,32.0*,0.00G,999.9,011000
066700,99999,20150123,33.0,24,29.6,24,9999.9,0,9999.9,0,5.1,24,3.4,24,6.0,999.9,34.3,31.5,0.00H,999.9,010000
066700,99999,20150124,32.9,24,30.0,24,9999.9,0,9999.9,0,3.9,24,4.1,24,9.9,999.9,36.5,30.2*,0.00G,999.9,001000
066700,99999,20150125,30.9,24,28.6,24,9999.9,0,9999.9,0,4.8,24,1.7,24,5.1,999.9,33.8,23.0*,0.11G,2.4,101000
066700,99999,20150126,29.0,24,27.6,24,9999.9,0,9999.9,0,3.0,24,4.3,24,8.0,999.9,34.2*,22.6,0.00G,2.0,111000
066700,99999,20150127,34.3,24,31.1,24,9999.9,0,9999.9,0,5.8,24,4.1,24,8.0,999.9,37.4*,31.1,0.19G,4.3,011000
066700,99999,20150128,32.5,24,27.5,24,9999.9,0,9999.9,0,5.9,24,6.7,24,18.1,22.0,37.8*,23.0*,0.00G,2.8,110000
066700,99999,20150129,35.5,24,33.3,24,9999.9,0,9999.9,0,5.0,24,6.7,24,18.1,22.9,37.4,33.6*,0.13G,0.8,011000
066700,99999,20150130,33.8,24,28.4,24,9999.9,0,9999.9,0,5.0,24,10.6,24,19.0,34.0,36.3,32.0*,0.35G,999.9,011000
066700,99999,20150131,33.6,24,29.1,24,9999.9,0,9999.9,0,5.7,24,4.8,24,11.1,999.9,39.6,26.6*,0.03G,1.6,011000
066700,99999,20150201,32.2,24,28.5,24,9999.9,0,9999.9,0,4.8,24,6.8,24,13.0,999.9,35.8,29.7,0.06G,2.0,001000
